일자,시도명,읍면동명,거주인구,근무인구,방문인구,총 유동인구,선불금액,배출량,데이터기준일자
2019-04-14,서귀포시,천지동,163000.326,9185.17,212020.199,384205.695,1522100,45132,2020-12-15
2019-04-15,서귀포시,천지동,147765.661,16243.746,214297.953,378307.36,1270950,37534,2020-12-15
2019-04-16,서귀포시,천지동,145315.175,16015.298,223457.314,384787.787,986600,29108,2020-12-15
2019-04-17,서귀포시,천지동,149998.835,16145.508,235287.192,401431.535,1114350,32582,2020-12-15
2019-04-18,서귀포시,천지동,145167.705,15188.528,232486.631,392842.864,1170800,34626,2020-12-15
2019-04-19,서귀포시,천지동,141006.947,15603.493,220849.335,377459.775,1015100,29996,2020-12-15
2019-04-20,서귀포시,천지동,151920.971,10968.305,244914.325,407803.601,1200750,35915,2020-12-15
2019-04-21,서귀포시,천지동,157165.341,9457.558,217045.709,383668.608,1501400,44549,2020-12-15
2019-04-22,서귀포시,천지동,147453.04,14915.155,198139.841,360508.036,1227400,36551,2020-12-15
2019-04-23,서귀포시,천지동,152725.854,15869.556,207424.524,376019.933,902800,26924,2020-12-15
2019-04-24,서귀포시,천지동,147320.625,16138.8,224647.196,388106.621,1433350,42014,2020-12-15
2019-04-25,서귀포시,천지동,140863.702,15819.481,218218.425,374901.608,1284150,38118,2020-12-15
2019-04-26,서귀포시,천지동,143074.236,14363.951,222231.169,379669.357,810150,24084,2020-12-15
2019-04-27,서귀포시,천지동,151057.814,9651.361,238670.366,399379.541,1194300,35421,2020-12-15
2019-04-28,서귀포시,천지동,160777.584,10439.783,226077.776,397295.143,1413500,41616,2020-12-15
2019-04-29,서귀포시,천지동,151804.748,15900.134,225599.028,393303.911,997100,29545,2020-12-15
2019-04-30,서귀포시,천지동,149234.596,15074.031,254137.516,418446.144,1385550,41217,2020-12-15
2019-05-01,서귀포시,천지동,161378.301,16123.176,246824.892,424326.369,1200550,35651,2020-12-15
2019-05-02,서귀포시,천지동,151473.726,16843.863,247446.979,415764.568,1191550,35369,2020-12-15
2019-05-03,서귀포시,천지동,146622.593,15068.819,234913.262,396604.674,1254600,37201,2020-12-15
2019-05-04,서귀포시,천지동,154225.707,11354.056,228674.472,394254.236,1329400,39122,2020-12-15
2019-05-05,서귀포시,천지동,152638.08,10883.543,228866.63,392388.254,1276000,37902,2020-12-15
2019-05-06,서귀포시,천지동,156886.159,10943.307,210055.704,377885.169,1412350,42094,2020-12-15
2019-05-07,서귀포시,천지동,150929.888,14008.617,201367.059,366305.565,1499550,44604,2020-12-15
2019-05-08,서귀포시,천지동,143583.782,16131.5,218379.271,378094.553,1453850,43117,2020-12-15
2019-05-09,서귀포시,천지동,143589.836,17143.576,219463.381,380196.793,1688550,50063,2020-12-15
2019-05-10,서귀포시,천지동,140538.471,17065.534,204671.878,362275.883,2798600,83025,2020-12-15
2019-05-11,서귀포시,천지동,152426.113,11749.629,205523.897,369699.639,4128950,122318,2020-12-15
2019-05-12,서귀포시,천지동,157544.859,10972.607,203807.47,372324.936,4332150,128776,2020-12-15
2019-05-13,서귀포시,천지동,151057.146,17612.647,206468.897,375138.69,4187100,124596,2020-12-15
2019-05-14,서귀포시,천지동,149361.791,17729.415,234055.151,401146.357,4277150,126821,2020-12-15
2019-05-15,서귀포시,천지동,142159.386,16934.523,246483.351,405577.261,4218700,124751,2020-12-15
2019-05-16,서귀포시,천지동,143033.444,15791.267,248814.917,407639.629,4569050,135763,2020-12-15
2019-05-17,서귀포시,천지동,143678.787,15865.124,224450.925,383994.835,3209450,95071,2020-12-15
2019-05-18,서귀포시,천지동,166087.885,12270.782,196919.61,375278.277,3111400,92695,2020-12-15
2019-05-19,서귀포시,천지동,166882.949,11768.619,196559.74,375211.307,4983000,147867,2020-12-15
2019-05-20,서귀포시,천지동,146235.915,16398.643,207357.043,369991.6,4835450,143363,2020-12-15
2019-05-21,서귀포시,천지동,142689.623,17497.53,230016.293,390203.447,4387100,130142,2020-12-15
2019-05-22,서귀포시,천지동,142913.945,16160.643,232958.157,392032.744,4056600,120166,2020-12-15
2019-05-23,서귀포시,천지동,140727.813,17704.351,239009.809,397441.973,4301550,127695,2020-12-15
2019-05-24,서귀포시,천지동,142565.835,16161.257,227293.894,386020.986,4194750,124317,2020-12-15
2019-05-25,서귀포시,천지동,149578.322,12188.05,222295.188,384061.56,4085150,120856,2020-12-15
2019-05-26,서귀포시,천지동,152056.612,10347.002,204500.395,366904.009,4513000,134411,2020-12-15
2019-05-27,서귀포시,천지동,161139.341,16207.226,197712.235,375058.802,3664050,108487,2020-12-15
2019-05-28,서귀포시,천지동,148362.579,16760.7,235912.393,401035.672,5050800,149816,2020-12-15
2019-05-29,서귀포시,천지동,145736.558,16526.068,249644.488,411907.114,4180650,123635,2020-12-15
2019-05-30,서귀포시,천지동,144289.456,18358.956,257977.634,420626.046,4281000,126768,2020-12-15
2019-05-31,서귀포시,천지동,130652.754,17202.282,275838.932,423693.968,4082450,121194,2020-12-15
2019-06-01,서귀포시,천지동,166105.232,13557.515,226886.884,406549.631,4101400,121738,2020-12-15
2019-06-02,서귀포시,천지동,174215.285,12247.21,214561.691,401024.185,4637650,136977,2020-12-15
2019-06-03,서귀포시,천지동,154516.698,16575.192,211420.849,382512.739,4361150,129631,2020-12-15
2019-06-04,서귀포시,천지동,154518.39,19259.267,229837.93,403615.587,4815150,143261,2020-12-15
2019-06-05,서귀포시,천지동,153258.418,19438.707,227435.779,400132.904,4424050,131198,2020-12-15
2019-06-06,서귀포시,천지동,170399.21,13126.5,203491.21,387016.92,2792500,82828,2020-12-15
2019-06-07,서귀포시,천지동,157893.022,14084.755,225955.905,397933.683,4015750,119143,2020-12-15
2019-06-08,서귀포시,천지동,155798.656,11975.204,229468.811,397242.671,3546050,104733,2020-12-15
2019-06-09,서귀포시,천지동,172035.352,11265.045,227532.572,410832.97,3981700,117337,2020-12-15
2019-06-10,서귀포시,천지동,158499.28,18901.916,223090.609,400491.804,3889800,115292,2020-12-15
2019-06-11,서귀포시,천지동,158918.353,19521.808,232190.513,410630.674,3910200,115715,2020-12-15
2019-06-12,서귀포시,천지동,156580.341,19692.988,233703.998,409977.326,3778850,111893,2020-12-15
2019-06-13,서귀포시,천지동,153775.561,19793.608,225009.422,398578.592,3731200,110881,2020-12-15
2019-06-14,서귀포시,천지동,156379.631,18729.758,219550.991,394660.381,3008550,88815,2020-12-15
2019-06-15,서귀포시,천지동,159980.25,12825.959,232057.834,404864.043,4044448,120055,2020-12-15
2019-06-16,서귀포시,천지동,165307.247,12019.371,227709.591,405036.209,3795250,112997,2020-12-15
2019-06-17,서귀포시,천지동,154850.386,17111.486,220184.832,392146.704,3962150,118096,2020-12-15
2019-06-18,서귀포시,천지동,151391.513,18364.948,213336.503,383092.965,3804800,113797,2020-12-15
2019-06-19,서귀포시,천지동,146251.943,18873.269,224983.956,390109.168,4792850,143359,2020-12-15
2019-06-20,서귀포시,천지동,146221.441,17826.501,213313.065,377361.007,4543150,135892,2020-12-15
2019-06-21,서귀포시,천지동,143440.926,17376.674,229276.103,390093.703,4824200,144296,2020-12-15
2019-06-22,서귀포시,천지동,160022.665,13527.054,244419.897,417969.616,5036950,150660,2020-12-15
2019-06-23,서귀포시,천지동,166931.559,12141.301,224490.421,403563.281,4617950,138083,2020-12-15
2019-06-24,서귀포시,천지동,155097.56,16783.751,227391.036,399272.346,5011700,149889,2020-12-15
2019-06-25,서귀포시,천지동,153950.402,19448.123,233061.444,406459.969,4910100,146852,2020-12-15
2019-06-26,서귀포시,천지동,159129.2,18480.671,246392.98,424002.851,3512900,105089,2020-12-15
2019-06-27,서귀포시,천지동,149812.053,19016.317,229981.067,398809.437,5633950,168459,2020-12-15
2019-06-28,서귀포시,천지동,142401.171,18203.84,225973.87,386578.881,4980900,148948,2020-12-15
2019-06-29,서귀포시,천지동,161388.206,12627.708,235552.259,409568.173,3840550,114867,2020-12-15
2019-06-30,서귀포시,천지동,158161.769,10754.165,212417.362,381333.296,5171750,154666,2020-12-15
2019-07-01,서귀포시,천지동,161835.86,17662.057,213661.207,393159.123,4575600,136861,2020-12-15
2019-07-02,서귀포시,천지동,161457.657,16925.836,222667.367,401050.859,5001800,149603,2020-12-15
2019-07-03,서귀포시,천지동,161441.265,16747.862,219128.367,397317.495,4672500,139738,2020-12-15
2019-07-04,서귀포시,천지동,159705.788,16803.587,214303.158,390812.533,4898050,146472,2020-12-15
2019-07-05,서귀포시,천지동,158270.669,17040.003,214927.454,390238.127,4438750,132548,2020-12-15
2019-07-06,서귀포시,천지동,165304.586,12811.752,233772.21,411888.547,4610500,137901,2020-12-15
2019-07-07,서귀포시,천지동,169164.233,11876.792,218778.39,399819.415,4419300,132124,2020-12-15
2019-07-08,서귀포시,천지동,163749.24,17108.279,214040.174,394897.693,4672250,139736,2020-12-15
2019-07-09,서귀포시,천지동,160075.877,17330.495,224706.193,402112.566,4600650,137610,2020-12-15
2019-07-10,서귀포시,천지동,163748.03,17403.399,245812.278,426963.707,4210400,125954,2020-12-15
2019-07-11,서귀포시,천지동,159729.095,17365.579,233367.407,410462.082,5552150,166049,2020-12-15
2019-07-12,서귀포시,천지동,155742.526,17114.665,229114.111,401971.303,4533100,135558,2020-12-15
2019-07-13,서귀포시,천지동,170428.676,12780.95,225135.758,408345.383,4437750,132708,2020-12-15
2019-07-14,서귀포시,천지동,167874.293,10193.962,216244.88,394313.136,5432100,162440,2020-12-15
2019-07-15,서귀포시,천지동,159256.02,16062.044,232799.66,408117.724,5103849,152647,2020-12-15
2019-07-16,서귀포시,천지동,150110.135,17932.095,251188.512,419230.742,4968150,148569,2020-12-15
2019-07-17,서귀포시,천지동,154057.187,18519.842,246143.361,418720.391,4482900,134094,2020-12-15
2019-07-18,서귀포시,천지동,165496.25,16682.476,256814.333,438993.059,4350648,130142,2020-12-15
2019-07-19,서귀포시,천지동,170691.766,15600.553,247485.304,433777.623,4119900,123287,2020-12-15
2019-07-20,서귀포시,천지동,182539.38,11845.439,212110.716,406495.534,4360200,130457,2020-12-15
2019-07-21,서귀포시,천지동,162925.745,11116.771,229960.695,404003.211,7086550,211972,2020-12-15
2019-07-22,서귀포시,천지동,158725.778,13526.678,239561.704,411814.161,5443100,162810,2020-12-15
2019-07-23,서귀포시,천지동,157796.405,13505.785,241137.898,412440.089,4785900,143126,2020-12-15
2019-07-24,서귀포시,천지동,156438.626,14027.834,250396.563,420863.023,5455450,163054,2020-12-15
2019-07-25,서귀포시,천지동,156744.654,13827.293,249372.453,419944.4,5222200,155977,2020-12-15
2019-07-26,서귀포시,천지동,153956.822,13098.726,253130.739,420186.287,5377500,160843,2020-12-15
2019-07-27,서귀포시,천지동,154932.928,10699.809,259724.465,425357.202,4846950,144975,2020-12-15
2019-07-28,서귀포시,천지동,158516.769,10947.2,253905.377,423369.346,5208100,155741,2020-12-15
2019-07-29,서귀포시,천지동,157236.785,13875.365,242834.872,413947.022,5642399,168762,2020-12-15
2019-07-30,서귀포시,천지동,155371.151,13084.554,245928.395,414384.1,5160850,153938,2020-12-15
2019-07-31,서귀포시,천지동,154287.676,12438.31,254352.281,421078.267,5224700,155834,2020-12-15
2019-08-01,서귀포시,천지동,167829.467,14437.971,254499.544,436766.983,5172300,154190,2020-12-15
2019-08-02,서귀포시,천지동,163503.479,14598.294,257160.486,435262.259,5312150,158435,2020-12-15
2019-08-03,서귀포시,천지동,164495.875,12960.51,237134.221,414590.607,4891850,146066,2020-12-15
2019-08-04,서귀포시,천지동,174817.632,11853.702,236759.487,423430.822,5696000,169565,2020-12-15
2019-08-05,서귀포시,천지동,172207.955,16034.374,239097.128,427339.456,5795849,172781,2020-12-15
2019-08-06,서귀포시,천지동,170662.727,15650.155,251193.616,437506.497,5485000,163623,2020-12-15
2019-08-07,서귀포시,천지동,164245.513,15490.728,250887.765,430624.005,5368500,159783,2020-12-15
2019-08-08,서귀포시,천지동,164548.446,14466.439,233841.635,412856.52,3465750,103063,2020-12-15
2019-08-09,서귀포시,천지동,161017.571,14870.895,230381.074,406269.541,5281000,157319,2020-12-15
2019-08-10,서귀포시,천지동,166783.648,10978.296,224616.032,402377.976,5193400,154256,2020-12-15
2019-08-11,서귀포시,천지동,180925.649,10906.409,212701.55,404533.608,4289348,127592,2020-12-15
2019-08-12,서귀포시,천지동,171394.018,13788.661,236339.622,421522.302,5981650,177839,2020-12-15
2019-08-13,서귀포시,천지동,168454.22,13793.285,237464.883,419712.387,4833600,143532,2020-12-15
2019-08-14,서귀포시,천지동,165393.959,13430.38,235325.618,414149.957,5344450,158411,2020-12-15
2019-08-15,서귀포시,천지동,175288.927,10740.583,264765.663,450795.172,5106050,151978,2020-12-15
2019-08-16,서귀포시,천지동,164382.003,14249.963,248567.05,427199.016,4805450,142498,2020-12-15
2019-08-17,서귀포시,천지동,166559.306,12031.53,250164.252,428755.089,4821500,143492,2020-12-15
2019-08-18,서귀포시,천지동,171930.025,11132.904,242131.576,425194.504,4892200,145639,2020-12-15
2019-08-19,서귀포시,천지동,161691.257,14310.425,225937.734,401939.415,5399150,161108,2020-12-15
2019-08-20,서귀포시,천지동,162518.654,13867.771,251398.811,427785.235,4498650,133631,2020-12-15
2019-08-21,서귀포시,천지동,161585.143,16152.016,241790.093,419527.252,4650950,137962,2020-12-15
2019-08-22,서귀포시,천지동,162325.559,16465.576,222070.329,400861.464,4938550,146750,2020-12-15
2019-08-23,서귀포시,천지동,155518.092,15418.13,231235.559,402171.781,4282300,127224,2020-12-15
2019-08-24,서귀포시,천지동,163658.026,12774.936,235886.475,412319.437,4926950,146896,2020-12-15
2019-08-25,서귀포시,천지동,170819.834,10725.679,228520.573,410066.086,4587550,136215,2020-12-15
2019-08-26,서귀포시,천지동,155534.213,16142.023,213137.644,384813.88,4287950,127677,2020-12-15
2019-08-27,서귀포시,천지동,159357.735,16115.256,232018.384,407491.374,4343550,129354,2020-12-15
2019-08-28,서귀포시,천지동,160226.269,15543.878,226091.158,401861.305,4421950,131542,2020-12-15
2019-08-29,서귀포시,천지동,159100.303,14365.258,229511.272,402976.833,4976100,148198,2020-12-15
2019-08-30,서귀포시,천지동,152214.027,14361.508,233729.038,400304.573,4656950,138643,2020-12-15
2019-08-31,서귀포시,천지동,155282.597,11915.175,229003.244,396201.016,4630450,137378,2020-12-15
2019-09-01,서귀포시,천지동,177167.871,11575.007,197686.543,386429.422,3702150,110377,2020-12-15
2019-09-02,서귀포시,천지동,163050.587,15140.067,203505.11,381695.765,4845100,144401,2020-12-15
2019-09-03,서귀포시,천지동,160618.532,14742.162,215025.255,390385.949,4975100,147812,2020-12-15
2019-09-04,서귀포시,천지동,157339.293,14841.469,203323.639,375504.401,4684700,138814,2020-12-15
2019-09-05,서귀포시,천지동,162169.524,14889.156,187942.446,365001.126,5256350,155909,2020-12-15
2019-09-06,서귀포시,천지동,164966.078,15399.031,185268.833,365633.941,3651450,108360,2020-12-15
2019-09-07,서귀포시,천지동,177956.572,11559.22,170693.055,360208.847,4182400,123793,2020-12-15
2019-09-08,서귀포시,천지동,162225.989,9274.095,191781.652,363281.736,4343100,128620,2020-12-15
2019-09-09,서귀포시,천지동,158112.655,14153.598,198757.536,371023.789,5111399,151283,2020-12-15
2019-09-10,서귀포시,천지동,160355.162,15853.005,200968.757,377176.924,5119650,151675,2020-12-15
2019-09-11,서귀포시,천지동,158737.91,14847.931,206004.803,379590.645,5509749,162947,2020-12-15
2019-09-12,서귀포시,천지동,166654.778,8752.354,211674.152,387081.285,6690650,198175,2020-12-15
2019-09-13,서귀포시,천지동,150715.283,8010.905,232103.585,390829.773,4589650,135409,2020-12-15
2019-09-14,서귀포시,천지동,162683.022,8900.565,226902.821,398486.409,4840450,143304,2020-12-15
2019-09-15,서귀포시,천지동,168534.475,9813.539,209886.832,388234.845,4792250,141779,2020-12-15
2019-09-16,서귀포시,천지동,158987.091,13916.51,202290.594,375194.194,4754550,141184,2020-12-15
2019-09-17,서귀포시,천지동,154642.071,15886.738,211584.126,382112.936,4832900,143155,2020-12-15
2019-09-18,서귀포시,천지동,156944.619,14537.828,239336.086,410818.533,4909950,145731,2020-12-15
2019-09-19,서귀포시,천지동,153975.331,14415.809,258690.11,427081.249,4876950,144562,2020-12-15
2019-09-20,서귀포시,천지동,150304.571,13743.664,242464.321,406512.555,4374300,129429,2020-12-15
2019-09-21,서귀포시,천지동,179687.032,11884.039,201874.62,393445.691,2874148,85583,2020-12-15
2019-09-22,서귀포시,천지동,197632.239,10048.569,175401.115,383081.923,3995950,118963,2020-12-15
2019-09-23,서귀포시,천지동,156999.26,16089.085,195954.921,369043.266,5942100,176492,2020-12-15
2019-09-24,서귀포시,천지동,152982.456,15234.783,219904.525,388121.764,4570900,135580,2020-12-15
2019-09-25,서귀포시,천지동,149053.786,15106.795,233026.72,397187.302,4396450,130532,2020-12-15
2019-09-26,서귀포시,천지동,150240.954,15369.666,261876.993,427487.613,4097700,121470,2020-12-15
2019-09-27,서귀포시,천지동,147502.243,14387.147,274191.801,436081.191,3906048,115826,2020-12-15
2019-09-28,서귀포시,천지동,158579.58,11655.561,276817.742,447052.883,4799950,142067,2020-12-15
2019-09-29,서귀포시,천지동,161633.386,10769.367,242276.125,414678.879,4563100,135488,2020-12-15
2019-09-30,서귀포시,천지동,151315.957,16085.063,274480.206,441881.226,4509250,133629,2020-12-15
2019-10-01,서귀포시,천지동,170446.094,16238.989,238540.266,425225.35,4028700,119372,2020-12-15
2019-10-02,서귀포시,천지동,177736.726,16604.84,182564.089,376905.655,3403900,101377,2020-12-15
2019-10-03,서귀포시,천지동,178830.442,11191.256,190698.481,380720.178,5403150,160025,2020-12-15
2019-10-04,서귀포시,천지동,154191.119,14515.418,224289.029,392995.566,4559700,134987,2020-12-15
2019-10-05,서귀포시,천지동,163385.77,11945.828,235911.246,411242.843,3707300,109827,2020-12-15
2019-10-06,서귀포시,천지동,169539.015,11470.13,233877.148,414886.294,3968950,117594,2020-12-15
2019-10-07,서귀포시,천지동,158876.373,17954.096,230211.803,407042.272,4155250,123421,2020-12-15
2019-10-08,서귀포시,천지동,157468.897,17832.21,230595.134,405896.242,4143200,122904,2020-12-15
2019-10-09,서귀포시,천지동,167524.239,12434.272,247530.152,427488.663,4298900,127649,2020-12-15
2019-10-10,서귀포시,천지동,158544.087,18384.789,252096.496,429025.372,4317450,127834,2020-12-15
2019-10-11,서귀포시,천지동,155067.418,16208.125,255297.764,426573.307,3844500,113940,2020-12-15
2019-10-12,서귀포시,천지동,163488.01,12203.969,235933.774,411625.752,3598950,107183,2020-12-15
2019-10-13,서귀포시,천지동,170099.175,12141.449,203381.07,385621.694,4021750,118991,2020-12-15
2019-10-14,서귀포시,천지동,157753.384,16983.444,210138.864,384875.693,4251150,125917,2020-12-15
2019-10-15,서귀포시,천지동,154697.341,18406.411,237425.557,410529.309,3976550,117573,2020-12-15
2019-10-16,서귀포시,천지동,152450.577,16258.605,278688.003,447397.184,4016050,118915,2020-12-15
2019-10-17,서귀포시,천지동,151280.278,16509.277,282778.56,450568.115,4259200,126542,2020-12-15
2019-10-18,서귀포시,천지동,154615.718,17893.585,269069.902,441579.205,3860250,114517,2020-12-15
2019-10-19,서귀포시,천지동,156856.976,12670.004,260037.934,429564.914,4295050,127529,2020-12-15
2019-10-20,서귀포시,천지동,165048.694,10868.264,254979.548,430896.506,4045250,119994,2020-12-15
2019-10-21,서귀포시,천지동,153634.802,19177.585,249926.17,422738.557,4135100,122357,2020-12-15
2019-10-22,서귀포시,천지동,155309.006,17208.075,261790.833,434307.914,4233400,125590,2020-12-15
2019-10-23,서귀포시,천지동,152257.055,16109.422,288754.923,457121.401,3996500,118951,2020-12-15
2019-10-24,서귀포시,천지동,152433.472,15982.594,276821.666,445237.732,4650800,138057,2020-12-15
2019-10-25,서귀포시,천지동,153322.897,16161.118,255098.641,424582.656,3870150,114849,2020-12-15
2019-10-26,서귀포시,천지동,160330.283,11693.964,241268.426,413292.672,3666000,108224,2020-12-15
2019-10-27,서귀포시,천지동,163893.386,11984.353,233939.241,409816.98,4098450,121668,2020-12-15
2019-10-28,서귀포시,천지동,156259.201,16733.075,249422.543,422414.82,4204400,124593,2020-12-15
2019-10-29,서귀포시,천지동,153813.205,17665.577,236333.809,407812.591,4426100,131318,2020-12-15
2019-10-30,서귀포시,천지동,151537.941,17459.112,240805.187,409802.239,4093250,121513,2020-12-15
2019-10-31,서귀포시,천지동,149583.848,16853.98,241638.572,408076.4,4211250,124998,2020-12-15
2019-11-01,서귀포시,천지동,166453.626,14911.085,238814.874,420179.584,4125800,122293,2020-12-15
2019-11-02,서귀포시,천지동,170219.872,11271.002,255535.291,437026.165,3953250,117325,2020-12-15
2019-11-03,서귀포시,천지동,178693.492,10166.304,241611.597,430471.392,4236550,125597,2020-12-15
2019-11-04,서귀포시,천지동,166790.257,15340.15,249646.409,431776.816,4713000,139745,2020-12-15
2019-11-05,서귀포시,천지동,164894.703,17903.984,232001.04,414799.727,4513800,133574,2020-12-15
2019-11-06,서귀포시,천지동,163554.581,17800.939,241857.494,423213.014,4343100,128624,2020-12-15
2019-11-07,서귀포시,천지동,162703.468,16639.125,236723.907,416066.501,4290150,127196,2020-12-15
2019-11-08,서귀포시,천지동,160025.536,15347.635,249632.746,425005.917,4337150,128771,2020-12-15
2019-11-09,서귀포시,천지동,164379.142,12526.922,227249.29,404155.354,4245300,125727,2020-12-15
2019-11-10,서귀포시,천지동,172092.616,11034.585,232953.603,416080.803,4206300,124885,2020-12-15
2019-11-11,서귀포시,천지동,164215.575,16411.852,227542.744,408170.172,4276600,126384,2020-12-15
2019-11-12,서귀포시,천지동,162016.833,17813.478,244383.248,424213.559,4511600,134050,2020-12-15
2019-11-13,서귀포시,천지동,160144.633,16094.155,250956.353,427195.142,4138300,122448,2020-12-15
2019-11-14,서귀포시,천지동,165889.05,16237.254,227667.835,409794.139,4580700,135949,2020-12-15
2019-11-15,서귀포시,천지동,160863.342,15768.79,237545.752,414177.883,4488350,133491,2020-12-15
2019-11-16,서귀포시,천지동,164444.616,11782.879,264022.943,440250.438,4662250,138461,2020-12-15
2019-11-17,서귀포시,천지동,171386.048,9281.816,225449.868,406117.733,4224600,125085,2020-12-15
2019-11-18,서귀포시,천지동,159825.835,16150.777,209540.76,385517.372,4608450,136897,2020-12-15
2019-11-19,서귀포시,천지동,156346.239,16323.969,219624.848,392295.055,4657100,138382,2020-12-15
2019-11-20,서귀포시,천지동,160520.943,16524.48,212274.793,389320.216,4411800,131190,2020-12-15
2019-11-21,서귀포시,천지동,158383.834,15837.428,211658.091,385879.353,4379050,130235,2020-12-15
2019-11-22,서귀포시,천지동,154075.96,15359.223,225562.873,394998.055,4058550,120629,2020-12-15
2019-11-23,서귀포시,천지동,161831.139,9922.817,227635.775,399389.732,4245500,126272,2020-12-15
2019-11-24,서귀포시,천지동,169518.043,9700.444,247818.962,427037.449,4758300,142253,2020-12-15
2019-11-25,서귀포시,천지동,155028.775,16568.941,245402.002,416999.718,4355850,129664,2020-12-15
2019-11-26,서귀포시,천지동,155873.142,15659.49,213791.037,385323.67,4331900,128809,2020-12-15
2019-11-27,서귀포시,천지동,159349.439,14936.278,220846.273,395131.989,3962750,117886,2020-12-15
2019-11-28,서귀포시,천지동,161549.95,15378.1,210700.241,387628.29,4694000,139819,2020-12-15
2019-11-29,서귀포시,천지동,157699.269,15652.81,227382.004,400734.082,4474900,133085,2020-12-15
2019-11-30,서귀포시,천지동,164122.001,10472.47,221749.085,396343.556,4698950,139793,2020-12-15
2019-12-01,서귀포시,천지동,184652.667,13415.425,201244.465,399312.556,3605148,106912,2020-12-15
2019-12-02,서귀포시,천지동,170089.004,19439.259,230096.213,419624.476,4560450,135856,2020-12-15
2019-12-03,서귀포시,천지동,163896.851,21140.545,228004.274,413041.67,4157000,123849,2020-12-15
2019-12-04,서귀포시,천지동,163197.493,19906.029,213741.903,396845.425,4109950,122168,2020-12-15
2019-12-05,서귀포시,천지동,159065.553,20971.444,197792.834,377829.831,4327600,128911,2020-12-15
2019-12-06,서귀포시,천지동,160930.883,19584.935,217957.581,398473.399,4172900,124166,2020-12-15
2019-12-07,서귀포시,천지동,167813.827,13725.647,230288.155,411827.629,4115550,122457,2020-12-15
2019-12-08,서귀포시,천지동,177405.987,12009.734,221680.194,411095.915,3922350,116340,2020-12-15
2019-12-09,서귀포시,천지동,166485.855,20057.748,230326.134,416869.737,4713700,140203,2020-12-15
2019-12-10,서귀포시,천지동,165663.251,20712.884,223109.088,409485.222,4645050,137924,2020-12-15
2019-12-11,서귀포시,천지동,161725.857,18862.119,237736.471,418324.447,4154250,123484,2020-12-15
2019-12-12,서귀포시,천지동,164765.675,20200.731,231562.495,416528.901,4472600,133159,2020-12-15
2019-12-13,서귀포시,천지동,156258.789,19074.688,241397.053,416730.53,4430800,131890,2020-12-15
2019-12-14,서귀포시,천지동,163526.065,11131.573,232419.203,407076.84,4680600,138977,2020-12-15
2019-12-15,서귀포시,천지동,169800.434,10233.226,239838.364,419872.025,4605200,137033,2020-12-15
2019-12-16,서귀포시,천지동,162816.905,17602.689,256128.959,436548.554,4756650,140935,2020-12-15
2019-12-17,서귀포시,천지동,167774.654,19316.624,244502.982,431594.261,5013100,149383,2020-12-15
2019-12-18,서귀포시,천지동,165296.402,18949.563,245334.725,429580.689,5064200,150622,2020-12-15
2019-12-19,서귀포시,천지동,161649.3,20032.713,237063.469,418745.482,4691350,139386,2020-12-15
2019-12-20,서귀포시,천지동,159022.2,18224.987,246195.591,423442.778,4665950,138858,2020-12-15
2019-12-21,서귀포시,천지동,167609.729,13379.625,244017.385,425006.739,4179000,124590,2020-12-15
2019-12-22,서귀포시,천지동,175590.129,10773.546,225484.521,411848.196,4296000,127772,2020-12-15
2019-12-23,서귀포시,천지동,159884.975,17037.575,244998.436,421920.987,4642450,138177,2020-12-15
2019-12-24,서귀포시,천지동,154311.431,18518.767,244883.049,417713.247,4674350,139284,2020-12-15
2019-12-25,서귀포시,천지동,169085.136,11787.784,237683.562,418556.482,4450200,132671,2020-12-15
2019-12-26,서귀포시,천지동,149434.555,18253.631,271388.448,439076.634,4410550,131676,2020-12-15
2019-12-27,서귀포시,천지동,161074.682,17182.033,234981.837,413238.552,4504150,134769,2020-12-15
2019-12-28,서귀포시,천지동,164828.636,14456.826,241977.268,421262.731,3953398,118286,2020-12-15
2019-12-29,서귀포시,천지동,177323.35,11068.454,237829.194,426220.998,3565300,106689,2020-12-15
2019-12-30,서귀포시,천지동,164602.938,16202.324,249284.87,430090.133,5027200,150386,2020-12-15
2019-12-31,서귀포시,천지동,156734.15,18856.71,253983.093,429573.953,4324648,129417,2020-12-15
2020-01-01,서귀포시,천지동,172139.414,10854.255,227215.231,410208.9,4535550,135742,2020-12-15
2020-01-02,서귀포시,천지동,175464.784,16504.525,253736.863,445706.172,4571100,136778,2020-12-15
2020-01-03,서귀포시,천지동,172005.293,16920.906,270008.001,458934.2,4446600,133083,2020-12-15
2020-01-04,서귀포시,천지동,175564.751,12872.556,258880.09,447317.397,4445450,133033,2020-12-15
2020-01-05,서귀포시,천지동,185950.941,10869.26,257077.38,453897.58,3703050,110777,2020-12-15
2020-01-06,서귀포시,천지동,174643.986,17306.332,240758.449,432708.767,3502000,104777,2020-12-15
2020-01-07,서귀포시,천지동,173549.824,17746.246,231713.737,423009.807,3630800,108656,2020-12-15
2020-01-08,서귀포시,천지동,174600.231,17018.705,246160.694,437779.629,4269700,127750,2020-12-15
2020-01-09,서귀포시,천지동,167212.53,16192.224,253361.696,436766.449,4045350,121057,2020-12-15
2020-01-10,서귀포시,천지동,172479.107,14601.21,250148.078,437228.395,4085850,122260,2020-12-15
2020-01-11,서귀포시,천지동,174218.541,11992.857,265871.936,452083.334,3741950,111980,2020-12-15
